alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Top_Itr,Bot_Itr
8.145,0.8448,0.04376,0.02486,0.0131,0.1701,1.0000,52.7646,160.0000
8.150,0.8453,0.04380,0.02487,0.0131,0.1699,1.0000,52.7762,160.0000
8.155,0.8458,0.04383,0.02488,0.0132,0.1698,1.0000,52.7878,160.0000
8.160,0.8464,0.04386,0.02489,0.0132,0.1696,1.0000,52.7995,160.0000
8.165,0.8469,0.04389,0.02489,0.0132,0.1694,1.0000,52.8111,160.0000
8.170,0.8475,0.04392,0.02489,0.0132,0.1692,1.0000,52.8228,160.0000
8.175,0.8482,0.04395,0.02489,0.0132,0.1691,1.0000,52.8345,160.0000
8.180,0.8488,0.04398,0.02489,0.0132,0.1689,1.0000,52.8462,160.0000
8.185,0.8494,0.04401,0.02489,0.0132,0.1687,1.0000,52.8579,160.0000
8.190,0.8499,0.04405,0.02491,0.0132,0.1686,1.0000,52.8678,160.0000
8.195,0.8504,0.04409,0.02492,0.0132,0.1684,1.0000,52.8782,160.0000
8.200,0.8509,0.04414,0.02493,0.0132,0.1682,1.0000,52.8884,160.0000
8.205,0.8514,0.04418,0.02495,0.0132,0.1681,1.0000,52.8986,160.0000
8.210,0.8519,0.04423,0.02496,0.0132,0.1679,1.0000,52.9087,160.0000
8.215,0.8524,0.04427,0.02497,0.0132,0.1678,1.0000,52.9189,160.0000
8.220,0.8530,0.04432,0.02498,0.0132,0.1676,1.0000,52.9290,160.0000
8.225,0.8535,0.04437,0.02499,0.0132,0.1675,1.0000,52.9391,160.0000
8.230,0.8541,0.04443,0.02500,0.0132,0.1673,1.0000,52.9490,160.0000
8.235,0.8547,0.04449,0.02501,0.0132,0.1672,1.0000,52.9589,160.0000
8.240,0.8552,0.04455,0.02502,0.0132,0.1670,1.0000,52.9685,160.0000
8.245,0.8558,0.04461,0.02504,0.0132,0.1669,1.0000,52.9780,160.0000
8.250,0.8563,0.04468,0.02505,0.0132,0.1667,1.0000,52.9873,160.0000
8.255,0.8569,0.04476,0.02507,0.0132,0.1666,1.0000,52.9965,160.0000
8.260,0.8571,0.04483,0.02513,0.0132,0.1665,1.0000,53.0024,160.0000
8.265,0.8571,0.04490,0.02522,0.0133,0.1664,1.0000,53.0070,160.0000
8.270,0.8571,0.04497,0.02531,0.0133,0.1664,1.0000,53.0115,160.0000
8.275,0.8571,0.04504,0.02540,0.0134,0.1663,1.0000,53.0159,160.0000
8.280,0.8571,0.04511,0.02548,0.0134,0.1662,1.0000,53.0204,160.0000
8.285,0.8571,0.04518,0.02557,0.0135,0.1662,1.0000,53.0249,160.0000
8.290,0.8571,0.04526,0.02566,0.0135,0.1661,1.0000,53.0293,160.0000
8.295,0.8572,0.04533,0.02574,0.0136,0.1660,1.0000,53.0337,160.0000
8.300,0.8572,0.04540,0.02583,0.0137,0.1660,1.0000,53.0381,160.0000
8.305,0.8572,0.04547,0.02592,0.0137,0.1659,1.0000,53.0424,160.0000
8.310,0.8572,0.04554,0.02600,0.0138,0.1659,1.0000,53.0468,160.0000
8.315,0.8572,0.04562,0.02609,0.0138,0.1658,1.0000,53.0512,160.0000
8.320,0.8573,0.04569,0.02618,0.0139,0.1657,1.0000,53.0556,160.0000
8.325,0.8573,0.04576,0.02626,0.0139,0.1657,1.0000,53.0600,160.0000
8.330,0.8573,0.04584,0.02635,0.0140,0.1656,1.0000,53.0644,160.0000
8.335,0.8573,0.04591,0.02644,0.0140,0.1655,1.0000,53.0689,160.0000
8.340,0.8573,0.04599,0.02652,0.0141,0.1655,1.0000,53.0734,160.0000
8.345,0.8574,0.04606,0.02661,0.0141,0.1654,1.0000,53.0778,160.0000
8.350,0.8574,0.04613,0.02669,0.0142,0.1653,1.0000,53.0823,160.0000
8.355,0.8574,0.04621,0.02678,0.0142,0.1653,1.0000,53.0868,160.0000
8.360,0.8574,0.04628,0.02687,0.0143,0.1652,1.0000,53.0913,160.0000
8.365,0.8574,0.04636,0.02695,0.0143,0.1651,1.0000,53.0959,160.0000
8.370,0.8574,0.04643,0.02704,0.0144,0.1651,1.0000,53.1004,160.0000
8.375,0.8575,0.04651,0.02713,0.0144,0.1650,1.0000,53.1050,160.0000
8.380,0.8575,0.04659,0.02721,0.0145,0.1649,1.0000,53.1096,160.0000
8.385,0.8575,0.04666,0.02730,0.0145,0.1648,1.0000,53.1142,160.0000
8.390,0.8575,0.04674,0.02738,0.0146,0.1648,1.0000,53.1188,160.0000
8.395,0.8575,0.04681,0.02747,0.0146,0.1647,1.0000,53.1234,160.0000
8.400,0.8575,0.04689,0.02756,0.0146,0.1646,1.0000,53.1280,160.0000
8.405,0.8575,0.04696,0.02764,0.0147,0.1646,1.0000,53.1326,160.0000
8.410,0.8576,0.04704,0.02773,0.0147,0.1645,1.0000,53.1373,160.0000
8.415,0.8576,0.04712,0.02781,0.0148,0.1644,1.0000,53.1419,160.0000
8.420,0.8576,0.04719,0.02790,0.0148,0.1644,1.0000,53.1466,160.0000
8.425,0.8576,0.04727,0.02798,0.0149,0.1643,1.0000,53.1512,160.0000
8.430,0.8576,0.04735,0.02807,0.0149,0.1642,1.0000,53.1559,160.0000
8.435,0.8576,0.04742,0.02816,0.0150,0.1642,1.0000,53.1606,160.0000
8.440,0.8576,0.04750,0.02824,0.0150,0.1641,1.0000,53.1652,160.0000
8.445,0.8576,0.04758,0.02833,0.0151,0.1640,1.0000,53.1699,160.0000
8.450,0.8576,0.04765,0.02841,0.0151,0.1639,1.0000,53.1746,160.0000
8.455,0.8577,0.04773,0.02850,0.0152,0.1639,1.0000,53.1793,160.0000
8.460,0.8577,0.04781,0.02858,0.0152,0.1638,1.0000,53.1840,160.0000
8.465,0.8577,0.04789,0.02867,0.0153,0.1637,1.0000,53.1887,160.0000
8.470,0.8577,0.04796,0.02875,0.0153,0.1637,1.0000,53.1934,160.0000
8.475,0.8577,0.04804,0.02884,0.0153,0.1636,1.0000,53.1981,160.0000
8.480,0.8577,0.04812,0.02892,0.0154,0.1635,1.0000,53.2029,160.0000
8.485,0.8577,0.04820,0.02901,0.0154,0.1635,1.0000,53.2076,160.0000
8.490,0.8577,0.04827,0.02909,0.0155,0.1634,1.0000,53.2123,160.0000
8.495,0.8577,0.04835,0.02917,0.0155,0.1633,1.0000,53.2171,160.0000
8.500,0.8577,0.04843,0.02926,0.0156,0.1632,1.0000,53.2218,160.0000
8.505,0.8577,0.04851,0.02934,0.0156,0.1632,1.0000,53.2266,160.0000
8.510,0.8577,0.04858,0.02943,0.0156,0.1631,1.0000,53.2313,160.0000
8.515,0.8577,0.04866,0.02951,0.0157,0.1630,1.0000,53.2361,160.0000
8.520,0.8577,0.04874,0.02959,0.0157,0.1630,1.0000,53.2408,160.0000
8.525,0.8577,0.04882,0.02968,0.0158,0.1629,1.0000,53.2456,160.0000
8.530,0.8577,0.04889,0.02976,0.0158,0.1628,1.0000,53.2504,160.0000
8.535,0.8577,0.04897,0.02985,0.0159,0.1627,1.0000,53.2551,160.0000
8.540,0.8577,0.04905,0.02993,0.0159,0.1627,1.0000,53.2599,160.0000
8.545,0.8577,0.04913,0.03001,0.0159,0.1626,1.0000,53.2647,160.0000
8.550,0.8577,0.04921,0.03010,0.0160,0.1625,1.0000,53.2695,160.0000
8.555,0.8577,0.04928,0.03018,0.0160,0.1625,1.0000,53.2743,160.0000
8.560,0.8577,0.04936,0.03026,0.0161,0.1624,1.0000,53.2790,160.0000
8.565,0.8577,0.04944,0.03034,0.0161,0.1623,1.0000,53.2838,160.0000
8.570,0.8577,0.04952,0.03043,0.0162,0.1622,1.0000,53.2886,160.0000
8.575,0.8577,0.04960,0.03051,0.0162,0.1622,1.0000,53.2934,160.0000
8.580,0.8577,0.04967,0.03059,0.0162,0.1621,1.0000,53.2982,160.0000
8.585,0.8577,0.04975,0.03068,0.0163,0.1620,1.0000,53.3030,160.0000
8.590,0.8577,0.04983,0.03076,0.0163,0.1620,1.0000,53.3078,160.0000
8.595,0.8577,0.04991,0.03084,0.0164,0.1619,1.0000,53.3126,160.0000
8.600,0.8577,0.04998,0.03092,0.0164,0.1618,1.0000,53.3174,160.0000
8.605,0.8577,0.05006,0.03100,0.0164,0.1617,1.0000,53.3222,160.0000
8.610,0.8577,0.05014,0.03109,0.0165,0.1617,1.0000,53.3271,160.0000
8.615,0.8577,0.05022,0.03117,0.0165,0.1616,1.0000,53.3319,160.0000
8.620,0.8577,0.05030,0.03125,0.0166,0.1615,1.0000,53.3367,160.0000
8.625,0.8577,0.05037,0.03133,0.0166,0.1615,1.0000,53.3415,160.0000
8.630,0.8577,0.05045,0.03141,0.0166,0.1614,1.0000,53.3464,160.0000
8.635,0.8577,0.05053,0.03149,0.0167,0.1613,1.0000,53.3512,160.0000
8.640,0.8577,0.05061,0.03157,0.0167,0.1612,1.0000,53.3560,160.0000
8.645,0.8577,0.05068,0.03165,0.0168,0.1612,1.0000,53.3608,160.0000
8.650,0.8577,0.05076,0.03173,0.0168,0.1611,1.0000,53.3657,160.0000
8.655,0.8577,0.05084,0.03181,0.0168,0.1610,1.0000,53.3705,160.0000
8.660,0.8577,0.05092,0.03190,0.0169,0.1609,1.0000,53.3754,160.0000
8.665,0.8576,0.05099,0.03198,0.0169,0.1609,1.0000,53.3802,160.0000
8.670,0.8576,0.05107,0.03206,0.0170,0.1608,1.0000,53.3850,160.0000
8.675,0.8576,0.05115,0.03213,0.0170,0.1607,1.0000,53.3899,160.0000
8.680,0.8576,0.05123,0.03221,0.0170,0.1607,1.0000,53.3947,160.0000
8.685,0.8576,0.05130,0.03229,0.0171,0.1606,1.0000,53.3996,160.0000
8.690,0.8576,0.05138,0.03237,0.0171,0.1605,1.0000,53.4044,160.0000
8.695,0.8576,0.05146,0.03245,0.0171,0.1604,1.0000,53.4093,160.0000
8.700,0.8576,0.05153,0.03253,0.0172,0.1604,1.0000,53.4141,160.0000
8.705,0.8576,0.05161,0.03261,0.0172,0.1603,1.0000,53.4190,160.0000
8.710,0.8576,0.05169,0.03269,0.0173,0.1602,1.0000,53.4239,160.0000
8.715,0.8576,0.05176,0.03277,0.0173,0.1602,1.0000,53.4287,160.0000
8.720,0.8576,0.05184,0.03284,0.0173,0.1601,1.0000,53.4336,160.0000
8.725,0.8576,0.05192,0.03292,0.0174,0.1600,1.0000,53.4384,160.0000
8.730,0.8576,0.05199,0.03300,0.0174,0.1599,1.0000,53.4433,160.0000
8.735,0.8576,0.05207,0.03308,0.0174,0.1599,1.0000,53.4482,160.0000
8.740,0.8576,0.05214,0.03315,0.0175,0.1598,1.0000,53.4530,160.0000
8.745,0.8576,0.05222,0.03323,0.0175,0.1597,1.0000,53.4579,160.0000
8.750,0.8576,0.05230,0.03331,0.0176,0.1596,1.0000,53.4628,160.0000
8.755,0.8576,0.05237,0.03338,0.0176,0.1596,1.0000,53.4676,160.0000
8.760,0.8577,0.05245,0.03346,0.0176,0.1595,1.0000,53.4725,160.0000
8.765,0.8577,0.05252,0.03354,0.0177,0.1594,1.0000,53.4774,160.0000
8.770,0.8577,0.05260,0.03361,0.0177,0.1594,1.0000,53.4823,160.0000
8.775,0.8577,0.05267,0.03369,0.0177,0.1593,1.0000,53.4872,160.0000
8.780,0.8577,0.05275,0.03376,0.0178,0.1592,1.0000,53.4920,160.0000
8.785,0.8577,0.05282,0.03384,0.0178,0.1591,1.0000,53.4969,160.0000
8.790,0.8577,0.05290,0.03391,0.0178,0.1591,1.0000,53.5018,160.0000
8.795,0.8577,0.05297,0.03399,0.0179,0.1590,1.0000,53.5067,160.0000
8.800,0.8577,0.05305,0.03406,0.0179,0.1589,1.0000,53.5116,160.0000
8.805,0.8578,0.05312,0.03414,0.0179,0.1588,1.0000,53.5165,160.0000
8.810,0.8578,0.05320,0.03421,0.0180,0.1588,1.0000,53.5214,160.0000
8.815,0.8578,0.05327,0.03428,0.0180,0.1587,1.0000,53.5263,160.0000
8.820,0.8578,0.05334,0.03436,0.0180,0.1586,1.0000,53.5313,160.0000
8.825,0.8578,0.05342,0.03443,0.0181,0.1585,1.0000,53.5362,160.0000
8.830,0.8579,0.05349,0.03450,0.0181,0.1585,1.0000,53.5411,160.0000
8.835,0.8579,0.05356,0.03457,0.0181,0.1584,1.0000,53.5461,160.0000
8.840,0.8579,0.05364,0.03465,0.0182,0.1583,1.0000,53.5510,160.0000
8.845,0.8580,0.05371,0.03472,0.0182,0.1583,1.0000,53.5560,160.0000
8.850,0.8580,0.05378,0.03479,0.0182,0.1582,1.0000,53.5609,160.0000
8.855,0.8580,0.05385,0.03486,0.0183,0.1581,1.0000,53.5659,160.0000
8.860,0.8581,0.05393,0.03493,0.0183,0.1580,1.0000,53.5709,160.0000
8.865,0.8581,0.05400,0.03500,0.0183,0.1580,1.0000,53.5759,160.0000
8.870,0.8581,0.05407,0.03507,0.0184,0.1579,1.0000,53.5809,160.0000
8.875,0.8582,0.05414,0.03514,0.0184,0.1578,1.0000,53.5859,160.0000
8.880,0.8582,0.05421,0.03521,0.0184,0.1577,1.0000,53.5909,160.0000
8.885,0.8583,0.05428,0.03527,0.0185,0.1577,1.0000,53.5959,160.0000
8.890,0.8584,0.05435,0.03534,0.0185,0.1576,1.0000,53.6010,160.0000
8.895,0.8584,0.05442,0.03541,0.0185,0.1575,1.0000,53.6060,160.0000
8.900,0.8585,0.05449,0.03548,0.0186,0.1574,1.0000,53.6111,160.0000
8.905,0.8585,0.05456,0.03554,0.0186,0.1574,1.0000,53.6162,160.0000
8.910,0.8586,0.05463,0.03561,0.0186,0.1573,1.0000,53.6213,160.0000
8.915,0.8587,0.05470,0.03567,0.0186,0.1572,1.0000,53.6264,160.0000
8.920,0.8588,0.05477,0.03574,0.0187,0.1571,1.0000,53.6315,160.0000
8.925,0.8588,0.05484,0.03580,0.0187,0.1570,1.0000,53.6366,160.0000
8.930,0.8589,0.05491,0.03587,0.0187,0.1570,1.0000,53.6418,160.0000
8.935,0.8590,0.05497,0.03593,0.0188,0.1569,1.0000,53.6470,160.0000
8.940,0.8591,0.05504,0.03599,0.0188,0.1568,1.0000,53.6522,160.0000
8.945,0.8592,0.05511,0.03605,0.0188,0.1567,1.0000,53.6574,160.0000
8.950,0.8593,0.05517,0.03612,0.0189,0.1567,1.0000,53.6626,160.0000
8.955,0.8594,0.05524,0.03618,0.0189,0.1566,1.0000,53.6679,160.0000
8.960,0.8596,0.05531,0.03624,0.0189,0.1565,1.0000,53.6732,160.0000
8.965,0.8597,0.05537,0.03630,0.0189,0.1564,1.0000,53.6785,160.0000
8.970,0.8598,0.05544,0.03635,0.0190,0.1563,1.0000,53.6839,160.0000
8.975,0.8600,0.05550,0.03641,0.0190,0.1563,1.0000,53.6892,160.0000
8.980,0.8601,0.05556,0.03647,0.0190,0.1562,1.0000,53.6947,160.0000
8.985,0.8603,0.05563,0.03652,0.0190,0.1561,1.0000,53.7001,160.0000
8.990,0.8604,0.05569,0.03658,0.0191,0.1560,1.0000,53.7056,160.0000
8.995,0.8606,0.05575,0.03663,0.0191,0.1559,1.0000,53.7112,160.0000
9.000,0.8608,0.05581,0.03669,0.0191,0.1559,1.0000,53.7167,160.0000
